gene,p_value,fold_change
209053_s_at,0.018705714018645812,-0.506224226021154
203973_s_at,0.018706710316143557,-0.5062200997021732
205229_s_at,0.01871735871701325,-0.5061760095032017
213835_x_at,0.018719974507519863,0.5061651819976649
213157_s_at,0.018738883069547053,-0.5060869526768269
214940_s_at,0.018742753876748192,-0.5060709465675476
91826_at,0.018749156154811736,0.5060444788470511
201697_s_at,0.0187643485663488,0.5059817028043536
219063_at,0.018780838383825157,0.5059136151840364
210309_at,0.018800161230356004,0.505833895094119
215446_s_at,0.018808430710116182,-0.5057997992796192
219973_at,0.018820208004840144,0.5057512626453
204579_at,0.018838190737173847,0.5056772024372251
211461_at,0.018852915848745707,-0.5056166036378171
209907_s_at,0.018861577140339758,-0.505580978486091
205864_at,0.01891308158284118,-0.5053694229215107
211040_x_at,0.01893021626981673,0.505299151506915
215860_at,0.01893653581845716,-0.5052732480633257
214829_at,0.018958650639158407,-0.5051826591647296
219474_at,0.01897117474886972,0.5051313969124726
201612_at,0.018976957771249196,-0.5051077363130329
202036_s_at,0.018984256346596517,-0.5050778838310785
217728_at,0.018997482752192114,-0.5050238105609568
201350_at,0.01900197873055151,-0.5050054370966468
203837_at,0.019024206183818063,-0.5049146562044822
209964_s_at,0.019037777449729062,-0.5048592734927506
208882_s_at,0.01909955831057264,0.5046075807455082
211601_at,0.019111778865560865,-0.5045578775104771
211182_x_at,0.019117305157252303,-0.5045354100278151
213782_s_at,0.019131993464425814,-0.5044757208913867
209753_s_at,0.019138259301722756,-0.5044502702649818
222179_at,0.019149693136832107,-0.504403846653535
207163_s_at,0.019174875326671934,0.5043016858735223
204575_s_at,0.019182006679041047,-0.5042727758539003
205694_at,0.019192517176993204,-0.5042301838200401
207203_s_at,0.01920285599155788,-0.5041883070317849
215883_at,0.019241201033327097,-0.5040331613762052
60471_at,0.01926332379486592,0.5039437724186737
211843_x_at,0.019271852685801998,-0.5039093342156014
202377_at,0.019274529423233322,-0.5038985287041985
220522_at,0.019313399661200832,-0.5037417614394756
205215_at,0.019323892466629397,0.5036994893953959
209642_at,0.019346352957596756,0.5036090696672011
221504_s_at,0.019359918195880024,0.5035545033876738
219777_at,0.01938202236593289,-0.5034656594284108
564_at,0.019387417839468936,-0.5034439864392402
212885_at,0.019388564131029493,0.5034393825860117
206059_at,0.01940803159474696,-0.5033612310101976
216901_s_at,0.019410205714070917,-0.5033525072460423
208623_s_at,0.019427905611520992,0.5032815166872233
202844_s_at,0.01944230102719366,-0.5032238206135876
204586_at,0.01944613410913477,-0.5032084640003093
221062_at,0.019448078270725425,-0.503200676028792
216310_at,0.019461663096527502,0.5031462762225036
220458_at,0.019470401844813044,-0.5031112995248992
207839_s_at,0.019494904123189605,-0.5030133013227747
221757_at,0.01949869177049624,-0.5029981618506534
212342_at,0.019508334459479464,0.5029596307805478
220009_at,0.019522036119390008,-0.502904908623129
204092_s_at,0.019525759054760807,0.502890045528898
206412_at,0.019533684751838174,-0.5028584118217867
216840_s_at,0.019560206478126615,-0.5027526360850636
213036_x_at,0.019560734939714833,-0.5027505296892991
213241_at,0.01956400422156118,0.5027374997392778
205287_s_at,0.019602058887855017,-0.5025859674533395
200969_at,0.019649330245245795,0.5023980856242205
205050_s_at,0.019649480510378993,-0.5023974890080345
201326_at,0.019649515830081298,0.5023973487744335
211297_s_at,0.01966581868356134,0.502332642874123
204871_at,0.019669503726720484,0.5023180233406987
217391_x_at,0.019671184810201692,-0.5023113548214678
218798_at,0.019679306900873914,-0.5022791430084939
200989_at,0.019695500174422096,0.5022149552903585
206870_at,0.019721419554401796,-0.5021123088691666
221315_s_at,0.019744530048734294,-0.5020208837619865
202649_x_at,0.019749683754410517,0.5020005082180508
210045_at,0.019757323659657124,0.5019703116935361
214052_x_at,0.019766859534626386,-0.5019326354429953
209071_s_at,0.019789919729212863,-0.5018415889656783
206786_at,0.019821544845491135,-0.501716874187148
213343_s_at,0.019841515438713698,-0.501638207290011
209926_at,0.01984853705273061,0.5016105643216509
203396_at,0.019855574419263597,0.5015828677488903
220818_s_at,0.019857868461878907,-0.5015738410315638
210028_s_at,0.019861543178905143,-0.5015593834281071
204880_at,0.019887567549112944,-0.501457060161453
212786_at,0.019899919305192703,-0.5014085353831792
215934_at,0.01991491035395427,-0.501349676622828
207971_s_at,0.019922241509239467,-0.5013209064259809
207825_s_at,0.019924996985347485,-0.50131009525312
205308_at,0.019928886529526187,-0.5012948367197005
205664_at,0.019930559896362974,0.5012882729508137
209054_s_at,0.01994964302994216,0.5012134528946204
216182_at,0.019961262883475835,-0.5011679244845566
212181_s_at,0.01996526492085284,-0.501152249133346
215979_s_at,0.019984241766978453,-0.5010779564544503
214336_s_at,0.020003506331334287,-0.5010025992088358
204778_x_at,0.020024830001601362,-0.5009192598496895
203708_at,0.020054143686299413,0.5008048171573074
221733_s_at,0.020088013298374445,-0.500672766187227
219058_x_at,0.020103327055894467,-0.5006131234807887
205982_x_at,0.020156249785376192,-0.5004073039067648
204177_s_at,0.02016284123172218,-0.500381701827273
218488_at,0.020173645729293622,-0.500339751188552
220987_s_at,0.02017752201414541,-0.5003247054239044
221689_s_at,0.020192899173369767,-0.500265043508372
219592_at,0.020227270010640383,-0.500131828549354
209177_at,0.02023491559513536,-0.5001022220605247
200693_at,0.020236918823343334,0.5000944664156135
211808_s_at,0.020274032106012294,-0.4999508984617467
212094_at,0.02029252745936652,0.49987943561326054
210475_at,0.020297994832474454,-0.4998583213139943
220905_at,0.020330399161212244,0.49973327983526306
208908_s_at,0.020366597549222976,-0.49959379960092354
201193_at,0.020384553529265763,-0.4995246900945707
209683_at,0.020388984019783,-0.4995076459123382
203605_at,0.020422160554526406,0.49938011586607334
221340_at,0.020446805961739336,-0.49928549415078016
221375_at,0.02048992994381898,-0.4991201619297718
210865_at,0.02050757944800702,-0.4990525817572732
203267_s_at,0.02051677439690369,-0.4990173939143041
207498_s_at,0.020521778043341505,-0.49899825130044195
201392_s_at,0.020529541868413666,-0.498968556891643
210167_s_at,0.020581043057033694,-0.4987718226920855
207523_at,0.02059232130650445,-0.4987287961268905
220222_at,0.02066062142182862,-0.49846866116884037
201412_at,0.020670707119211654,-0.49843031013744277
219060_at,0.020679729166284116,0.49839601722663385
202727_s_at,0.0207081142782977,-0.49828820854723077
217208_s_at,0.02072877514702642,-0.4982098166200266
211545_at,0.020729548614911917,-0.49820688321010487
220089_at,0.020730098607435674,0.4982047973970173
210426_x_at,0.02073448066955271,-0.4981881803859563
210019_at,0.02073760311275252,-0.49817634175054953
217108_at,0.02073932237373391,-0.49816982388338793
202610_s_at,0.020739818994161156,0.4981679412384716
206003_at,0.02075196080212697,0.4981219246998104
219964_at,0.020776995619388398,-0.49802711733013844
211474_s_at,0.020798784796515195,-0.4979446808234055
212465_at,0.02080828867871776,-0.4979087472772551
217499_x_at,0.02081000146221764,-0.49790227285084776
211436_at,0.020819698639242438,-0.4978656255274373
205021_s_at,0.020829369477377638,-0.4978290922907884
1438_at,0.020856633031315443,-0.497726177674621
215146_s_at,0.0208811602637627,-0.49763369047800127
213993_at,0.020882871953787747,-0.49762723951491245
210049_at,0.02088398278042785,-0.4976230533088216
201614_s_at,0.020889790425720114,0.49760117000739523
209913_x_at,0.020901397553810267,-0.4975574497581218
207667_s_at,0.020903813933351948,-0.49754835066109654
212497_at,0.020909248097571338,-0.49752789110920453
211945_s_at,0.020911635053679788,-0.49751890569137336
203195_s_at,0.020920678271034505,0.49748487151447174
216864_at,0.020926860884178222,-0.49746161047579873
216047_x_at,0.020996328993505304,-0.4972006518920219
214882_s_at,0.0210037805368278,0.4971727038875729
209479_at,0.021007958197324036,-0.4971570387275515
208149_x_at,0.021014907269769973,-0.4971309873838978
206406_at,0.02102424768174562,-0.4970959827688193
205763_s_at,0.021046049035916677,0.49701433062272526
209333_at,0.021086634744762286,-0.4968625184022375
218452_at,0.02109384066093807,-0.496835590565207
216377_x_at,0.021099696972414293,-0.49681371187150924
218690_at,0.02111646114933996,-0.4967511110063034
202839_s_at,0.021128168289281234,-0.4967074193596417
202545_at,0.021128649236829077,-0.49670562488166414
218850_s_at,0.02115130926107121,-0.49662111696027894
89977_at,0.021183292879996356,-0.49650196948595793
37953_s_at,0.021191058360138425,-0.4964730642285514
200068_s_at,0.0211947571849457,0.496459299368715
209273_s_at,0.021201004090375827,-0.49643605670995916
217191_x_at,0.021215388536125916,0.4963825592349813
207906_at,0.021247793012673235,-0.49626215668770246
218020_s_at,0.021247810706961138,-0.4962620909854632
212731_at,0.021250819289749753,-0.496250920228688
210913_at,0.021256474510137326,-0.4962299262647071
221517_s_at,0.021259712533068142,0.4962179078516461
218263_s_at,0.021261119374083363,0.496212686635786
216585_at,0.021266511189247033,0.49619267870212524
213468_at,0.021300043369817213,-0.49606834487578955
221880_s_at,0.021319085725793916,0.49599781231333184
217701_x_at,0.0213207226506246,0.49599175168677245
204870_s_at,0.021321937823164074,-0.49598725283284284
201810_s_at,0.021366082651973966,-0.49582396679681473
211680_at,0.02138164647912564,-0.495766466989083
205431_s_at,0.021397802185780274,-0.49570681835682373
207863_at,0.021398936288925877,-0.4957026325709559
31861_at,0.021399122797893137,-0.4957019442155772
201988_s_at,0.021455723225237512,-0.49549328359319394
216999_at,0.02147765621562646,-0.4954125529153819
220172_at,0.021504883771192196,0.49531243207372977
220888_s_at,0.021511114183576874,-0.49528953691414446
201889_at,0.021511318297783223,0.4952887869429616
210396_s_at,0.021519918279070703,0.49525719379650834
213040_s_at,0.021525995192576777,-0.49523487597444454
36545_s_at,0.021526291624510106,0.4952337874485332
207937_x_at,0.021535177992570213,-0.4952011618188332
221901_at,0.021539915245592362,-0.4951837740548106
219788_at,0.021546037284336732,-0.49516130837095973
200793_s_at,0.021552155703510555,-0.4951388614211899
221235_s_at,0.0215527799241262,-0.4951365716181234
209748_at,0.021593507912141183,0.49498729317788204
35156_at,0.02159434944964462,-0.49498421126759984
211101_x_at,0.02162366575870623,-0.49487691200996253
216493_s_at,0.02163420725552433,-0.49483835996211545
222188_at,0.021647501316616666,-0.49478976420477505
212510_at,0.02165814018707142,-0.49475089273220507
201362_at,0.021672151902400596,0.4946997227171691
210917_at,0.0216735005757985,-0.49469479892794693
208620_at,0.021694309714613298,-0.4946188612881487
218878_s_at,0.021697004357409372,-0.494609032430419
202943_s_at,0.02172745201181597,-0.4944980453705018
209301_at,0.02174225067382343,0.49444414963835515
211202_s_at,0.021742326199743294,0.49444387465845085
221215_s_at,0.02177277019114631,0.49433309853031016
201835_s_at,0.021831491518826848,-0.49411980341167505
216587_s_at,0.021860111492853926,-0.49401602392290866
211882_x_at,0.02188657116449291,-0.49392018118218317
205356_at,0.021960803333374666,-0.49365182344085023
212709_at,0.02201173512307002,0.49346814713382114
220396_at,0.022050906908751243,-0.4933271279856045
221307_at,0.02205805052114223,-0.49330143392313663
220749_at,0.022083862053153252,-0.4932086545016279
219393_s_at,0.02208637349951886,-0.49319963206568834
208261_x_at,0.022113570835178984,-0.49310198102114805
212617_at,0.022113884033857525,-0.4931008570902593
216364_s_at,0.02212267549088353,-0.49306931400305276
214393_at,0.02212776949047345,-0.4930510420138529
207042_at,0.022129663189491798,-0.49304425030112164
212832_s_at,0.02214102849266944,0.49300349930015874
203054_s_at,0.02214319375477502,-0.4929957376444049
222264_at,0.022152268998408515,-0.4929632133364911
219627_at,0.02215333125464633,-0.4929594071139263
218236_s_at,0.02216441597183275,-0.49291969821550663
212893_at,0.022171556284459878,0.4928941283791246
215438_x_at,0.022189916347016215,0.49282841230166397
221223_x_at,0.02219329344405264,-0.4928163297320393
203359_s_at,0.022197815622512863,0.4928001527515774
212676_at,0.022219778721316145,0.4927216251750943
206020_at,0.022231491546963123,0.49267977385471196
221114_at,0.022232732223201566,-0.4926753418737536
213996_at,0.022251801680918108,-0.4926072479395634
215769_at,0.022258498807429996,-0.4925833454121628
206060_s_at,0.02227360145541951,-0.4925294655036011
215166_at,0.022282312732332926,-0.49249840150871516
200784_s_at,0.022283616525159148,-0.492493753138332
216168_at,0.022331169291570495,-0.4923243732826244
39835_at,0.022332382840110614,-0.492320054733134
206885_x_at,0.022355247521622705,-0.49223872560948273
209538_at,0.022355905377894756,-0.4922363866817565
203102_s_at,0.022362108056026342,0.49221433670474685
209955_s_at,0.022368860516047407,0.49219033823692665
205491_s_at,0.022375083167917656,-0.4921682282002898
216196_at,0.0223869334311671,-0.4921261369109007
209967_s_at,0.022405742034389192,-0.492059369132279
213807_x_at,0.022415569912559094,-0.492024500639216
221731_x_at,0.02242957853187808,0.4919748217773398
216291_at,0.022446469278869577,-0.49191495721593415
203756_at,0.0224864973426006,-0.491773242258457
217912_at,0.022494390804252168,-0.49174532174729413
219730_at,0.022505070029344904,-0.4917075608267325
211325_x_at,0.022511976555804343,0.4916831480224505
206227_at,0.022514564177278054,-0.491674003088726
215885_at,0.022524928266707638,-0.49163738426738024
210292_s_at,0.022526001882807258,-0.49163359174549137
210845_s_at,0.022558707285073993,-0.4915181346021522
206617_s_at,0.022560362110594437,-0.4915122965082933
208787_at,0.02256481586943311,0.49149658581388006
211380_s_at,0.022579567441475806,-0.4914445683372475
208748_s_at,0.02259037573134896,-0.4914064741986439
210399_x_at,0.02260681915783928,-0.4913485486766719
213965_s_at,0.022624523442804544,-0.49128622169303315
211002_s_at,0.022629329345770693,-0.491269309952911
204444_at,0.02268086460041747,0.4910881522751186
206067_s_at,0.022705208700188637,0.49100269956970566
212836_at,0.022706649383365946,0.49099764493151243
212202_s_at,0.022710713783194367,0.49098338645599615
221285_at,0.02272568418391681,-0.490930886996781
212776_s_at,0.02274891098693599,0.4908494916708255
204648_at,0.02275322606497946,-0.4908343778490768
213578_at,0.022775163124348567,-0.4907575797703123
222104_x_at,0.02283843241975572,0.4905364372050057
221247_s_at,0.022850690907299624,-0.4904936510719695
216496_s_at,0.022855724536397032,-0.4904760877300228
212365_at,0.022887168397054253,-0.4903664484175577
217511_at,0.022918362444928706,-0.49025780705098865
212914_at,0.022927460945155752,-0.4902261429237529
220866_at,0.02296295758333986,-0.49010271175530096
209251_x_at,0.023022190172945257,0.4898971063122899
211641_x_at,0.02302307653856846,0.48989403302845097
219313_at,0.02304796037023341,0.4898077948010923
219004_s_at,0.023051601219110242,0.48979518361486035
222142_at,0.023096094889577444,0.4896412033314622
201445_at,0.023113295432647583,-0.48958174480222827
219991_at,0.023121216833584847,-0.4895543749340869
214007_s_at,0.02312332616887146,-0.48954708814853826
202251_at,0.023124014490098797,0.4895447104371925
220452_x_at,0.02312548501270532,-0.4895396309205714
213851_at,0.02312775949022413,-0.4895317749048588
221366_at,0.023133995979267158,-0.489510237532158
204019_s_at,0.023134100925509122,0.48950987514842903
214120_at,0.02313528063848943,-0.4895058016469902
221067_s_at,0.02317472788022311,-0.48936969378043127
212413_at,0.023175578736918355,-0.4893667601808942
206169_x_at,0.023188077948964336,0.4893236757448777
204587_at,0.023202949416921324,0.48927243999659087
218082_s_at,0.02322440406024658,0.489198572952135
210168_at,0.023232242310246044,-0.4891716008393664
203444_s_at,0.023236749241748504,-0.4891560956015725
