symbol,gene,p_value,log2FC,p_adj,significant
AGAP2,206152_at,0.5676721222305827,-0.11193026987747778,0.783654981230751,False
AGBL2,220390_at,0.37567940560302493,-0.14721189819413638,0.6438938693217602,False
AGBL3,220649_at,0.20959406764020844,-0.246147808373804,0.4865182136963284,False
AGBL5,218480_at,0.39256777855307057,-0.1069114863395546,0.6568244338112383,False
AGER,217046_s_at,0.010362561726603655,-0.4547856214498225,0.09228975337886061,False
AGFG1,213926_s_at,0.030065133470314476,-0.2715369651714141,0.1750108069798896,False
AGFG2,206821_x_at,0.0065037891559086665,-0.5717216920783468,0.06843664286535167,False
AGGF1,218534_s_at,0.3059319663081905,-0.12583081913364502,0.5858758392382455,False
AGK,218568_at,0.27940834680616194,-0.1379612754465782,0.56262933235873,False
AGL,203566_s_at,0.8208404272471319,0.036732959826888845,0.9212645935503092,False
AGMAT,221648_s_at,0.44697119959772535,0.1169257213651278,0.7007131988282244,False
AGO1,218287_s_at,0.770768243269462,-0.02835609475919476,0.897383811315817,False
AGO2 /// CASC7 /// CASC7 /// DQ574852,213310_at,0.23373969704524677,-0.1583842132933011,0.515736868269966,False
AGO3,219426_at,0.04060455252592498,-0.27942826218405514,0.2069513366731899,False
AGO4,219190_s_at,0.8605895770648314,0.04009359195553586,0.9394727388661395,False
AGPAT1,32836_at,0.06751936738053291,-0.1936425298883755,0.27113607196619477,False
AGPAT2,32837_at,1.312911754106266e-09,-0.7936874216922636,2.438260841516822e-07,True
AGPAT3,219723_x_at,0.07227357252115274,-0.235691377803243,0.28172756296164647,False
AGPAT4,219693_at,0.19053953566587645,-0.24255007168662956,0.46442709180077935,False
AGPAT5,218096_at,0.5058219038119556,0.15231920121373932,0.7433867222425673,False
AGPS,205401_at,0.39178692610196386,-0.0988751679742812,0.6562077626525903,False
AGR2,209173_at,2.3399459821952502e-07,2.5411948964466253,2.1195535089941773e-05,True
AGRN,217410_at,0.21575109669135376,-0.19397265522694873,0.49437052068746234,False
AGRP,207193_at,0.043680379191131935,-0.49376809263336074,0.2146817693770177,False
AGT,202834_at,0.9067671091790513,-0.024038161792864443,0.9617998616639757,False
AGTPBP1,204499_at,0.2232062348343145,-0.12674169846912164,0.5039724927361465,False
AGTR1,205357_s_at,1.5787858501369122e-05,-0.7807165469250048,0.0007135919898296311,True
AGTR2,207293_s_at,0.5599003351950793,0.09560872059964787,0.7783068726857114,False
AGXT,210327_s_at,0.010022041370602813,-0.5346836247372595,0.0903768303768282,False
AHCTF1,214766_s_at,0.4382934187113038,0.10735472275133162,0.6940035958983304,False
AHCY,200903_s_at,0.03415036953816647,0.47747219186970824,0.18825051649584573,False
AHCYL1,200849_s_at,0.04634480030166138,-0.3762708254396472,0.22218183845135986,False
AHCYL2,212814_at,0.002169623119576184,-0.32515423498349527,0.03318168289191222,True
AHDC1,205002_at,0.20581035558414348,-0.27167213037901483,0.4828528602810376,False
AHI1,220841_s_at,0.5357194619332539,-0.11892416076983636,0.7636450572050206,False
AHNAK,211986_at,0.0009143185850261369,-0.4436767759201601,0.01776554029399744,True
AHNAK2,212992_at,0.5732214387441135,0.0793709915985108,0.7875210069591597,False
AHR,202820_at,0.20276746165150447,0.41839789543024875,0.47873299292118837,False
AHSA1,201491_at,0.9838755166395252,0.0034043625848418912,0.9941009775166657,False
AHSA2,212980_at,0.17053719854788119,0.22359425456785686,0.44079552488524876,False
AHSG,204551_s_at,0.0312729315053305,-0.41896971621502477,0.17883251137760958,False
AHSP,219672_at,0.012015051510512383,-0.337811825470304,0.10176031653696214,False
AICDA,219841_at,0.026928470659674672,-0.35320659764658124,0.1636789720975261,False
AIDA,220199_s_at,0.1658183644643946,-0.38805304730131596,0.43449325204140465,False
AIF1,207823_s_at,0.05081126604633534,-0.3351262716757475,0.23304182987953156,False
AIFM1,205512_s_at,0.6748953091063781,-0.063841982741776,0.8450844149692316,False
AIM1,212543_at,0.524120749386071,-0.08116518597021383,0.7558252420792928,False
AIM1L,220289_s_at,0.28409229040059886,-0.14289155952620192,0.5665712753394488,False
AIM2,206513_at,0.8496842412555103,0.029408057254039832,0.9334869363955749,False
AIMP1,202541_at,0.04227469010715727,0.43998215230867466,0.2107979368247002,False
AIMP2,209972_s_at,0.5468202699138123,-0.1055942476534355,0.7705694382269765,False
AIP,201781_s_at,0.7877763391110877,0.05949094981384384,0.9056686004039028,False
AIPL1,219977_at,0.38124855546685776,-0.16292141006474026,0.6489027839467897,False
AIRE,208090_s_at,0.20563387122704116,-0.13668113091668044,0.482606745071246,False
AJ011981 /// DPY19L1,215433_at,0.7393094735460624,0.0485984513719071,0.8818994045025007,False
AJAP1,206460_at,0.03392559773463758,-0.27251057128179035,0.18753058596515546,False
AK021537,215608_at,0.18719336161806774,-0.21971210800527707,0.4599009041299633,False
AK021933,220914_at,0.05831264759334855,-0.2205116886228886,0.25079218445962354,False
AK022030 /// TROVE2,213027_at,0.0014201772697175227,-0.41579297173808527,0.024619529196032337,True
AK055981,213658_at,0.13476535381263444,-0.19451593688691915,0.39349757106191957,False
AK055981 /// RP11-617F23.1,213657_s_at,0.2092361151533671,-0.18579642964053456,0.48612327744369505,False
AK096803 /// RP11-395B7.2,217054_at,0.5489034496115975,0.09324824635534767,0.7721988179201152,False
AK1,202587_s_at,0.003261700331431891,-0.4668028325188045,0.04420884628640968,True
AK125860 /// RP11-582J16.4,209697_at,0.6057794099904827,-0.07303698864355823,0.8080176218562201,False
AK2,212173_at,0.00011229262130111678,-0.7505841769857549,0.003597766856552169,True
AK291611 /// TRGV7 /// TRGV7,215345_x_at,0.15500113754247113,-0.26270724682530044,0.4211706636178971,False
AK4 /// LOC100507855,204347_at,0.013869360185302711,-0.41558635005204536,0.11083881894692527,False
AK5,219308_s_at,0.4474486802238098,-0.09890648076251196,0.7011602631102077,False
AK6,203893_at,0.009188153835966304,0.4636305947267019,0.08570097611001974,False
AK6 /// TAF9,202168_at,0.3200316237621985,0.32119335867264454,0.598868611896324,False
AKAP1,201675_at,0.004251646962459647,-0.34844267141361307,0.052779637473252546,False
AKAP10,205045_at,0.09523421154850983,-0.30877802409792565,0.3258258768517495,False
AKAP11,203156_at,0.5070426031529809,-0.09026117442487092,0.7439758679526788,False
AKAP12,210517_s_at,5.8657494379947876e-09,-1.463029160266485,9.403344944376824e-07,True
AKAP13,222024_s_at,0.08304921342279731,-0.19859225439550343,0.303766801200519,False
AKAP17A,203624_at,0.31556783911114145,0.1952923627399894,0.5952006832172658,False
AKAP2 /// PALM2-AKAP2,202760_s_at,7.653418605173429e-07,-0.9152070605856615,5.6099054861539315e-05,True
AKAP3,207344_at,0.04745943922071445,-0.2566803038244503,0.2246446262893819,False
AKAP4,207019_s_at,0.15102082541048903,-0.28136434918630826,0.41605404605877766,False
AKAP5,207800_at,0.19249237439336472,-0.2021578610055954,0.46683800376658097,False
AKAP6,205359_at,0.49518805616909756,-0.07651708231431797,0.7349638313300069,False
AKAP7,205771_s_at,0.03859315132150941,-0.28175772580091163,0.20145177099863062,False
AKAP8,203848_at,0.6779062337563129,0.07344157521756856,0.8469741859709515,False
AKAP8L,222160_at,0.527309810670987,-0.09158131385774837,0.7580184833998842,False
AKAP9,210962_s_at,0.008174127661007615,0.5005627550378957,0.079400212149186,False
AKIP1,219953_s_at,0.7858768219110963,-0.04503170781402677,0.9045763325918157,False
AKIP1 /// NUAK2,220987_s_at,0.020188505367358434,-0.2194318998293845,0.1387588717840752,False
AKIRIN1,217893_s_at,0.08572194760054952,-0.17888284560266676,0.3082403828867583,False
AKR1A1,201900_s_at,0.07259235037720828,0.3207055600204818,0.2823979300725091,False
AKR1B1,201272_at,0.1962713389301717,-0.23457862741199165,0.4711315571885184,False
AKR1B10,206561_s_at,0.30452114063142993,-0.13891638267874384,0.5841636171393039,False
AKR1C1,204151_x_at,2.0035854172408296e-11,-1.7990124817056703,7.567100652945323e-09,True
AKR1C2 /// LOC101930400,209699_x_at,4.0792595074791646e-12,-2.647181093883516,2.099779140703052e-09,True
AKR1C3,209160_at,2.434247575739647e-10,-2.6892515844722764,5.8959063837181037e-08,True
AKR1C4,210558_at,0.45213913122004,-0.20341472059213395,0.7050396263804165,False
AKR1D1,207102_at,0.48450082459812127,-0.08747470566214055,0.7276492467830381,False
AKR7A2,214259_s_at,0.025148010799919164,-0.2778940383294266,0.15732725420241817,False
AKR7A3,216381_x_at,0.13805215768622037,-0.2835089148668626,0.39806110633049285,False
AKT1,207163_s_at,0.019201759164106512,0.4831758771779455,0.13484275806418208,False
AKT2,203809_s_at,0.009316793538010116,-0.4564469458790823,0.0865190476945673,False
AKT3,219393_s_at,0.02216201722392395,-0.25769273083982647,0.146441800893426,False
AKTIP,218373_at,0.20211835628424815,-0.15898483228765947,0.4779078239687926,False
AL109706,215679_at,0.305817604310327,-0.12393019644059322,0.5857429668941909,False
AL590762.11,217205_at,0.04578120291379433,-0.33760414042372666,0.22057136097904415,False
AL928768.3 /// Ig alpha 1-[alpha]2m /// IGH,215118_s_at,0.6697757192186895,-0.06104291470550649,0.8424844680412112,False
ALAD,218487_at,0.00014401143874448436,-0.6960068439573792,0.004395899848689514,True
ALAS1,205633_s_at,0.007361889419049391,-0.5175612691866318,0.07473575486317885,False
ALAS2,211560_s_at,0.004776172771841853,-0.39706127596821883,0.05660331418377759,False
ALB,214842_s_at,0.05665067931785637,-0.284016999983967,0.24766835619813182,False
ALCAM,201952_at,7.793511994523327e-08,1.1830678847702654,8.309226209280541e-06,True
ALDH18A1,217791_s_at,0.3033778712977367,0.13614744583172644,0.5831488282809314,False
ALDH1A1,212224_at,0.00017181979558588515,-1.0910698279265194,0.0050130673642939955,True
ALDH1A2,207015_s_at,0.3231010036164177,0.15676857211405526,0.6010631149235253,False
ALDH1A2 /// LOC101928635,207016_s_at,0.003932085717921688,-0.4008087805913796,0.05021126994409684,False
ALDH1A3,203180_at,0.17268071081614159,0.3107288619920716,0.4438113355381872,False
ALDH1B1,209646_x_at,0.01858367474056894,-0.2982356207101491,0.13228440263063154,False
ALDH1L1,205208_at,7.212537893785231e-07,-1.4982832897786924,5.357232729573877e-05,True
ALDH2,201425_at,2.341144376803688e-06,-1.1289100389020597,0.00014331791249537522,True
ALDH3A1,205623_at,0.10568973398127655,-0.18415082624566104,0.34426024591503956,False
ALDH3A2,202054_s_at,0.000354175642777763,-0.9175600433683808,0.008887495324343348,True
ALDH3B1,211004_s_at,0.35354813288370956,-0.10372461449050796,0.6269085201772147,False
ALDH3B2,204942_s_at,0.0001699611580447689,0.6674077767847981,0.0049832164272520865,True
ALDH4A1,211552_s_at,0.01576743863580799,-0.3537871825587988,0.120235697088903,False
ALDH5A1,203608_at,5.698393412000504e-05,-0.5292927033013726,0.0020714078368614555,True
ALDH6A1,221589_s_at,1.2260559299332972e-05,-0.7474507320846762,0.0005812809422702906,True
ALDH7A1,208950_s_at,0.11173449770219095,0.4750289066898423,0.3543998228236117,False
ALDH8A1,220148_at,0.965286974361609,0.006913300095716224,0.9854081752657016,False
ALDH9A1,201612_at,0.0192284176882363,-0.2842652411410125,0.1349501831014077,False
ALDOA,214687_x_at,0.7746653654000788,-0.05143817649410032,0.8991961419601998,False
ALDOAP2,211617_at,0.8038910096807828,-0.029100901221620568,0.9132460520438106,False
ALDOB,204705_x_at,0.09864403893905434,-0.21617967593096754,0.33208719137013865,False
ALDOC,202022_at,0.04645051512583958,-0.3375029579554809,0.22253530090959184,False
ALG11 /// UTP14A /// UTP14C,221513_s_at,0.1249421225885,-0.17951718873814926,0.37740074795168027,False
ALG11 /// UTP14C,203614_at,0.34510884467583136,-0.10438809654298531,0.6203243080567368,False
ALG12,218444_at,0.5934078669105257,-0.0778865054187543,0.8002383960875661,False
ALG13,219015_s_at,0.2632019240942535,-0.1432039723740708,0.5472119688657225,False
ALG3,207396_s_at,0.9918550168293357,-0.0012719742693168001,0.9968517342194476,False
ALG5,218203_at,0.2939815769722874,-0.11454593828161386,0.5755383566348427,False
ALG6,219649_at,0.672764578340477,-0.04362901473595393,0.8441949036581173,False
ALG8,203545_at,0.017547613740429475,-0.2607123060173162,0.12801992862632372,False
ALG9,219374_s_at,0.00028727091717709264,-0.4369172436223243,0.007575453073913793,True
ALK,208211_s_at,0.6683868363500235,-0.10037754132269772,0.8413178312566562,False
ALKBH1,205621_at,0.1794172473471112,-0.19957811837900863,0.4508293327284257,False
ALKBH4,222228_s_at,0.836917956125558,-0.02730221987370829,0.9284597638328093,False
ALLC,220365_at,0.4972627559899365,-0.08046718756620397,0.7366356825812612,False
ALMS1,214707_x_at,0.01853606043310754,0.2532814200836544,0.13209207345098511,False
ALOX12,207206_s_at,0.0748275158022523,-0.24833485679776768,0.287677973537196,False
ALOX12B,207381_at,0.04609353843491287,-0.3883264916219229,0.22140597476722645,False
ALOX12P2,214340_at,0.1525963962153302,-0.13020578654374848,0.4175120667200928,False
ALOX15,207328_at,0.009710349634575486,-0.30158022003453144,0.08897027997830821,False
ALOX15B,206714_at,0.2610112766219299,-0.12403397691468143,0.5443251546061267,False
ALOX5,204445_s_at,0.0032066814196904003,-0.4671761800714851,0.04370099738839913,True
ALOX5AP,204174_at,0.5275530067571803,-0.06661098608606686,0.7581724378955336,False
ALOXE3,222383_s_at,0.14315677154318882,-0.1723295807926597,0.4057115975630736,False
ALPI,211618_s_at,0.0027770438602451957,-0.4020107394895893,0.0396926673109966,True
ALPK1,207133_x_at,0.038353189136728395,0.4951526352397755,0.2007208554610095,False
ALPK3,214846_s_at,0.025339994693917574,-0.3737619887513315,0.15810314365223202,False
ALPL,215783_s_at,0.3157568917287361,-0.15884084677981036,0.5952128261899523,False
ALPP,204664_at,0.012763099398160822,-0.2817396567320891,0.10517756800636746,False
ALPP /// ALPPL2,211619_s_at,0.4782919053074972,-0.12578508880985328,0.7227724606194181,False
ALPPL2,216377_x_at,0.02111231338997431,-0.2926700836515721,0.14246273809373425,False
ALS2CL,222333_at,0.14667350766752896,-0.31492525188356346,0.4101443418902304,False
ALX1,206837_at,0.9533613436096127,0.010688187276500116,0.9800043414822711,False
ALX3,207690_at,0.8548689491454061,-0.02624884639284808,0.9369115193342789,False
ALX4,208330_at,0.19012002092732191,-0.20560286508135395,0.4636917421265895,False
AMACR,217113_at,0.08777867302616496,-0.24528622641041675,0.31185780788297734,False
AMACR /// C1QTNF3-AMACR,209426_s_at,0.22067979754031133,0.21177352919868397,0.5009584279330438,False
AMBN,221114_at,0.02230411351326321,-0.29167805840038774,0.146868369212779,False
AMBP,205477_s_at,0.1202115273419594,-0.2413685007739632,0.36913666046896293,False
AMBRA1,52731_at,0.12621991896969734,0.3292637962434446,0.37956792173132325,False
AMD1,201196_s_at,0.017009563502693364,0.47507617729822194,0.12575515175014912,False
AMDHD2 /// CEMP1,219082_at,0.7620101275379896,0.06120156700121626,0.8929695598684032,False
AMELX,208410_x_at,0.1832630452977158,-0.19332573830929256,0.4556120091898919,False
AMELY,208220_x_at,0.16120834868673614,-0.25631262017065204,0.4293301821186257,False
AMFR,202204_s_at,0.5169113199025072,0.10362915328816147,0.750282369814198,False
AMH /// MIR4321,206516_at,0.23133405345584981,-0.2531531901073123,0.5134365783985505,False
AMHR2,206892_at,0.003268155149848343,-0.3399458576023662,0.04420884628640968,True
AMIGO2,222108_at,0.07193102707071314,0.2683877375356154,0.2808549283715965,False
AMIGO3 /// GMPPB,219920_s_at,0.1115780487061557,0.2197786141204272,0.3543998228236117,False
AMMECR1,204976_s_at,0.052635883070443354,0.307189940530078,0.23790266461666856,False
AMN,220989_s_at,0.7759691703743032,0.05669357855248869,0.8998657831616237,False
AMOT,209521_s_at,0.2776842022786052,0.1335501337455689,0.5611351300783676,False
AMOTL2,203002_at,1.3452512513766662e-06,-0.6880070643461913,9.028986034465739e-05,True
AMPD1,206121_at,0.2609412818603251,-0.150457564417259,0.5442301182790737,False
AMPD2,212360_at,0.08471388847977951,0.3369489243282544,0.30629232143354324,False
AMPD3,207992_s_at,0.44691306392428076,0.08159091400635887,0.7007131988282244,False
AMPD3 /// CAND1.11,209491_s_at,0.6811241008160998,-0.06029725196908764,0.8488297445292339,False
AMPH,205257_s_at,0.2305560672541226,-0.1375423910402187,0.5124570550188277,False
AMT,204294_at,0.05732502273110879,-0.3362652852953758,0.24881353287483743,False
AMZ2,218167_at,0.6760926456589891,-0.06399658620828852,0.8457040767497055,False
ANAPC1 /// LOC730268,218575_at,0.44265141590145685,0.1373537700203844,0.6975179619922327,False
ANAPC10,207845_s_at,0.4625194194358522,0.18913060305893215,0.712450968893194,False
ANAPC13,209001_s_at,0.06666879887419197,-0.15802799098383424,0.26932212569137415,False
ANAPC15,204218_at,0.03412801650201063,-0.27372608233384543,0.18825051649584573,False
ANAPC2,218555_at,0.21153077981983434,0.2515421814186478,0.4890579338789551,False
ANAPC5,208722_s_at,0.029897307025180963,0.4640046524851442,0.1744440147792897,False
ANG,205141_at,0.0027253243262740797,-0.4177917658831509,0.03934916966650606,True
ANGEL1,213099_at,0.027918454827614934,0.5656162267951936,0.16745737910966746,False
ANGEL2,221826_at,0.052281518120238686,0.31220906104904333,0.2370284242794673,False
ANGPT1,205609_at,2.8909525138920732e-08,-1.0842649107430873,3.578838603725393e-06,True
ANGPT2,211148_s_at,0.48159496158395276,0.1047429570684244,0.7252446599656731,False
ANGPT4,221134_at,0.9395051244199963,0.01262417751708167,0.9747633602202719,False
ANGPTL2,213001_at,6.624710246745642e-07,-0.6608141011037318,4.981354537840878e-05,True
ANGPTL3,219803_at,0.01558106637457473,-0.40846765289513076,0.11931027560984492,False
ANGPTL4,221009_s_at,2.9794786830138213e-15,-2.1258659173100884,9.48453192765671e-12,True
ANGPTL7,206423_at,0.45015687326083986,-0.12158977210217703,0.7035487504231306,False
ANK1,205390_s_at,0.013233190358358154,-0.4055124673465036,0.10769729026855177,False
ANK2,202920_at,0.000961330120762781,-0.38213698105233185,0.018377680021174025,True
ANK3,206385_s_at,2.4136612316220153e-07,1.3083632221759434,2.1533461845279118e-05,True
ANKEF1,220144_s_at,0.27314307182273934,0.1276123403058289,0.5568570054369717,False
